crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,cross_street_name,contributing_factor_vehicle_3,vehicle_type_code_3,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2021-09-11T00:00:00.000,12:30,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,4456480,Sedan,,BRONX,10470,40.90222,-73.85589,"{'latitude': '40.90222', 'longitude': '-73.85589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4526      BRONX BOULEVARD,,,,,,
2021-09-10T00:00:00.000,12:10,UNION TURNPIKE,181 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4456829,Motorcycle,Sedan,QUEENS,11366,40.72717,-73.78739,"{'latitude': '40.72717', 'longitude': '-73.78739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-06-26T00:00:00.000,10:30,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456660,Station Wagon/Sport Utility Vehicle,Sedan,QUEENS,11691,40.600792,-73.76711,"{'latitude': '40.600792', 'longitude': '-73.76711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31-29     DWIGHT AVENUE,,,,,,
2021-07-01T00:00:00.000,21:00,JEROME AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456715,Sedan,Sedan,,,40.84434,-73.91475,"{'latitude': '40.84434', 'longitude': '-73.91475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,17:55,BROADWAY,CONWAY STREET,0,0,0,0,0,0,0,0,Unspecified,,4408080,Sedan,,BROOKLYN,11233,40.67922,-73.90405,"{'latitude': '40.67922', 'longitude': '-73.90405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,13:10,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456543,Taxi,Station Wagon/Sport Utility Vehicle,MANHATTAN,10035,40.802982,-73.93815,"{'latitude': '40.802982', 'longitude': '-73.93815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",129       EAST 123 STREET,,,,,,
2021-07-04T00:00:00.000,0:58,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4456592,Sedan,,BROOKLYN,11222,40.731544,-73.955315,"{'latitude': '40.731544', 'longitude': '-73.955315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",145       JAVA STREET,,,,,,
2021-09-11T00:00:00.000,2:38,,,1,0,1,0,0,0,0,0,Unsafe Speed,,4456140,Station Wagon/Sport Utility Vehicle,,QUEENS,11420,40.683323,-73.80648,"{'latitude': '40.683323', 'longitude': '-73.80648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",111-48    VANWYCK EXPRESSWAY,,,,,,
2021-07-04T00:00:00.000,21:00,FRANKLIN STREET,INDIA STREET,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,4456577,Sedan,E-Bike,BROOKLYN,11222,40.732006,-73.95795,"{'latitude': '40.732006', 'longitude': '-73.95795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:00,LINDEN BOULEVARD,EAST 91 STREET,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4456200,Sedan,Sedan,BROOKLYN,11212,40.6544,-73.92044,"{'latitude': '40.6544', 'longitude': '-73.92044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-02T00:00:00.000,16:45,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456687,Sedan,Sedan,QUEENS,11692,40.589592,-73.786385,"{'latitude': '40.589592', 'longitude': '-73.786385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",57-07     SHORE FRONT PARKWAY,,,,,,
2021-09-11T00:00:00.000,15:10,EAST 22 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Other Vehicular,4456076,Bike,Sedan,,,40.736164,-73.97891,"{'latitude': '40.736164', 'longitude': '-73.97891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-03T00:00:00.000,10:18,DEERFIELD ROAD,BEACH 29 STREET,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4456692,Station Wagon/Sport Utility Vehicle,Sedan,QUEENS,11691,40.59723,-73.76237,"{'latitude': '40.59723', 'longitude': '-73.76237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,14:40,HAMILTON AVENUE,COURT STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4456921,Sedan,Sedan,BROOKLYN,11231,40.67393,-73.999954,"{'latitude': '40.67393', 'longitude': '-73.999954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,2:00,CROSS BRONX EXPY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456350,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,40.840153,-73.88572,"{'latitude': '40.840153', 'longitude': '-73.88572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,23:00,HASTINGS STREET,,0,0,0,0,0,0,0,0,Unspecified,,4456751,Sedan,,,,40.599503,-74.067116,"{'latitude': '40.599503', 'longitude': '-74.067116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-04T00:00:00.000,8:00,,,0,0,0,0,0,0,0,0,Unspecified,,4456619,Sedan,,BRONX,10473,40.822456,-73.868065,"{'latitude': '40.822456', 'longitude': '-73.868065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",851       NOBLE AVENUE,,,,,,
2021-09-11T00:00:00.000,15:30,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456001,Station Wagon/Sport Utility Vehicle,,BROOKLYN,11223,40.59841,-73.97592,"{'latitude': '40.59841', 'longitude': '-73.97592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2014      WEST 4 STREET,,,,,,
2021-09-11T00:00:00.000,14:30,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456560,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,QUEENS,11421,40.697083,-73.85476,"{'latitude': '40.697083', 'longitude': '-73.85476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",84-22     91 STREET,,,,,,
2021-07-08T00:00:00.000,6:00,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4456632,Sedan,Sedan,BRONX,10470,40.896385,-73.87246,"{'latitude': '40.896385', 'longitude': '-73.87246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4203      ONEIDA AVENUE,Unspecified,,,,,
2021-08-11T00:00:00.000,0:01,105 AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,,4456853,Sedan,,,,40.695637,-73.80372,"{'latitude': '40.695637', 'longitude': '-73.80372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,9:30,BROOKLYN QUEENS EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456250,Station Wagon/Sport Utility Vehicle,Sedan,,,40.69982,-73.996254,"{'latitude': '40.69982', 'longitude': '-73.996254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,16:40,JEFFERSON STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456750,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,40.590313,-74.09794,"{'latitude': '40.590313', 'longitude': '-74.09794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:05,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456089,Sedan,Station Wagon/Sport Utility Vehicle,,,40.787544,-73.82394,"{'latitude': '40.787544', 'longitude': '-73.82394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,2:00,SHEPHERD AVENUE,GLENMORE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456279,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11208,40.67539,-73.88113,"{'latitude': '40.67539', 'longitude': '-73.88113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,Unspecified,Sedan,Unspecified,Station Wagon/Sport Utility Vehicle
2021-09-07T00:00:00.000,8:03,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4456768,E-Bike,Sedan,STATEN ISLAND,10301,40.634007,-74.07516,"{'latitude': '40.634007', 'longitude': '-74.07516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",331       BAY STREET,,,,,,
2021-09-11T00:00:00.000,13:53,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4456183,Sedan,Sedan,QUEENS,11373,40.73844,-73.88628,"{'latitude': '40.73844', 'longitude': '-73.88628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",77-00     QUEENS BOULEVARD,,,,,,
2021-07-08T00:00:00.000,11:50,BRADLEY AVENUE,NORTH GANNON AVENUE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456582,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,40.60855,-74.13216,"{'latitude': '40.60855', 'longitude': '-74.13216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,14:00,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456789,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,40.58573,-74.16865,"{'latitude': '40.58573', 'longitude': '-74.16865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2505      RICHMOND AVENUE,,,,,,
2021-09-11T00:00:00.000,7:09,BEDFORD AVENUE,AVENUE U,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4455757,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11229,40.599907,-73.94664,"{'latitude': '40.599907', 'longitude': '-73.94664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,15:40,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4456604,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,MANHATTAN,10035,40.806713,-73.93782,"{'latitude': '40.806713', 'longitude': '-73.93782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1871      PARK AVENUE,,,,,,
2021-09-07T00:00:00.000,3:00,ROOSEVELT AVENUE,89 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4457032,Sedan,,QUEENS,11372,40.748318,-73.87742,"{'latitude': '40.748318', 'longitude': '-73.87742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-05T00:00:00.000,6:00,BAISLEY BOULEVARD,119 ROAD,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,4456651,Sedan,Sedan,QUEENS,11434,40.68651,-73.76815,"{'latitude': '40.68651', 'longitude': '-73.76815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,10:48,BRONX RIVER PARKWAY RAMP,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4456045,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,,,,,,,
2021-09-10T00:00:00.000,19:15,STATEN ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456537,Sedan,,,,40.624203,-74.177124,"{'latitude': '40.624203', 'longitude': '-74.177124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-06T00:00:00.000,9:37,CLEARVIEW EXPRESSWAY,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456646,Box Truck,Box Truck,,,40.744526,-73.77161,"{'latitude': '40.744526', 'longitude': '-73.77161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-01T00:00:00.000,15:30,RICHMOND AVENUE,YUKON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4456631,Sedan,,,,40.576965,-74.16974,"{'latitude': '40.576965', 'longitude': '-74.16974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-07T00:00:00.000,18:04,ARNOW PLACE,WESTCHESTER AVENUE,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456572,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BRONX,10461,40.8502,-73.8302,"{'latitude': '40.8502', 'longitude': '-73.8302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-08T00:00:00.000,17:40,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456851,Box Truck,Sedan,MANHATTAN,10013,40.715477,-73.998085,"{'latitude': '40.715477', 'longitude': '-73.998085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",65        BAYARD STREET,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,7:33,BEDFORD AVENUE,AVENUE P,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4455822,Station Wagon/Sport Utility Vehicle,Taxi,BROOKLYN,11229,40.611477,-73.94883,"{'latitude': '40.611477', 'longitude': '-73.94883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,11:50,BUSHWICK AVENUE,EASTERN PARKWAY,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,4456587,Station Wagon/Sport Utility Vehicle,Sedan,,,40.681515,-73.90412,"{'latitude': '40.681515', 'longitude': '-73.90412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,8:00,BAY RIDGE PARKWAY,NEW UTRECHT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455993,Ambulance,Bike,BROOKLYN,11204,40.61578,-73.99995,"{'latitude': '40.61578', 'longitude': '-73.99995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-08T00:00:00.000,8:43,WEST 140 STREET,AMSTERDAM AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4456721,Sedan,,MANHATTAN,10031,40.82207,-73.94993,"{'latitude': '40.82207', 'longitude': '-73.94993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,23:00,,,0,0,0,0,0,0,0,0,Unspecified,,4456186,Sedan,,QUEENS,11368,40.74606,-73.85583,"{'latitude': '40.74606', 'longitude': '-73.85583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",108-10    48 AVENUE,,,,,,
2021-09-09T00:00:00.000,12:00,GRAND CENTRAL PARKWAY,UTOPIA PARKWAY,1,0,0,0,0,0,1,0,Unspecified,,4456819,Motorcycle,,QUEENS,,40.72013,-73.79038,"{'latitude': '40.72013', 'longitude': '-73.79038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-07T00:00:00.000,17:13,LINDEN BOULEVARD,BEDELL STREET,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456609,Station Wagon/Sport Utility Vehicle,E-Bike,QUEENS,11433,40.688435,-73.78765,"{'latitude': '40.688435', 'longitude': '-73.78765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:03,EAST 179 STREET,WASHINGTON AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4456078,Station Wagon/Sport Utility Vehicle,Sedan,BRONX,10457,40.84964,-73.89661,"{'latitude': '40.84964', 'longitude': '-73.89661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-09T00:00:00.000,17:00,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4456529,Sedan,,QUEENS,11416,40.68329,-73.85491,"{'latitude': '40.68329', 'longitude': '-73.85491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",85-01     ROCKAWAY BOULEVARD,,,,,,
2021-09-08T00:00:00.000,18:13,,,0,0,0,0,0,0,0,0,Driver Inexperience,,4456726,Taxi,,MANHATTAN,10027,40.812912,-73.95364,"{'latitude': '40.812912', 'longitude': '-73.95364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",415       WEST 127 STREET,,,,,,
2021-09-11T00:00:00.000,20:50,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456558,Station Wagon/Sport Utility Vehicle,,QUEENS,11434,40.6639,-73.7804,"{'latitude': '40.6639', 'longitude': '-73.7804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",145-26    158 STREET,,,,,,
2021-07-05T00:00:00.000,0:16,EDGEMERE AVENUE,BEACH 41 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,,4456705,Sedan,,QUEENS,11691,40.59312,-73.772705,"{'latitude': '40.59312', 'longitude': '-73.772705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:21,VERRAZANO BRIDGE LOWER,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456123,Sedan,Sedan,,,,,,,,,,,,
2021-06-29T00:00:00.000,16:26,BEACH 9 STREET,SEAGIRT BOULEVARD,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456673,Station Wagon/Sport Utility Vehicle,,,,40.596687,-73.74422,"{'latitude': '40.596687', 'longitude': '-73.74422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-09T00:00:00.000,3:52,HENRY HUDSON PARKWAY RAMP,,0,0,0,0,0,0,0,0,Pavement Slippery,,4456641,Sedan,,,,,,,,,,,,,
2021-07-08T00:00:00.000,8:50,BROOKLYN QUEENS EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456599,Tow Truck / Wrecker,Sedan,,,40.673107,-73.99959,"{'latitude': '40.673107', 'longitude': '-73.99959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-09T00:00:00.000,10:38,ROCKAWAY PARKWAY,AVENUE L,1,0,1,0,0,0,0,0,Tinted Windows,,4456688,Sedan,,BROOKLYN,11236,40.63874,-73.8952,"{'latitude': '40.63874', 'longitude': '-73.8952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,17:45,BROOKVILLE BOULEVARD,133 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455904,Sedan,Tow Truck / Wrecker,QUEENS,11422,40.675255,-73.73207,"{'latitude': '40.675255', 'longitude': '-73.73207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,1:30,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4455927,Dump,Sedan,BRONX,10453,40.846313,-73.92385,"{'latitude': '40.846313', 'longitude': '-73.92385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1523      UNDERCLIFF AVENUE,,,,,,
2021-09-11T00:00:00.000,2:00,EAST 16 STREET,QUENTIN ROAD,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4456395,,,BROOKLYN,11229,40.608364,-73.95727,"{'latitude': '40.608364', 'longitude': '-73.95727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,17:08,VERRAZANO BRIDGE UPPER,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456745,Sedan,Sedan,,,,,,,,,,,,
2021-07-08T00:00:00.000,23:25,ELTON STREET,RIDGEWOOD AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456636,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,BROOKLYN,11208,40.682724,-73.88539,"{'latitude': '40.682724', 'longitude': '-73.88539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,1:20,SOUND VIEW AVENUE,STEPHENS AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,4456036,Sedan,Sedan,BRONX,10473,40.80789,-73.852844,"{'latitude': '40.80789', 'longitude': '-73.852844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,,,,
2021-09-10T00:00:00.000,0:00,BRADLEY AVENUE,SOUTH GANNON AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4456785,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,40.607754,-74.13205,"{'latitude': '40.607754', 'longitude': '-74.13205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-08T00:00:00.000,16:33,WEST 33 STREET,7 AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456517,Station Wagon/Sport Utility Vehicle,Sedan,MANHATTAN,10001,,,,,,,,,,
2021-09-10T00:00:00.000,11:17,JACKIE ROBINSON PKWY,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456764,Taxi,,,,40.708324,-73.84314,"{'latitude': '40.708324', 'longitude': '-73.84314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-10T00:00:00.000,17:08,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4456791,Taxi,Sedan,MANHATTAN,10029,40.79194,-73.95281,"{'latitude': '40.79194', 'longitude': '-73.95281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1212      5 AVENUE,Unspecified,Sedan,Unspecified,Sedan,Unspecified,
2021-07-08T00:00:00.000,17:55,DELANCEY STREET,LUDLOW STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4456614,Motorcycle,,MANHATTAN,10002,40.718792,-73.98902,"{'latitude': '40.718792', 'longitude': '-73.98902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,13:35,EAST 194 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455863,Sedan,,,,40.86463,-73.892136,"{'latitude': '40.86463', 'longitude': '-73.892136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,0:50,FULTON STREET,BARBEY STREET,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,4456313,Sedan,Sedan,BROOKLYN,11207,40.67856,-73.889015,"{'latitude': '40.67856', 'longitude': '-73.889015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,3:00,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456409,Tow Truck / Wrecker,Garbage or Refuse,,,40.721474,-73.98383,"{'latitude': '40.721474', 'longitude': '-73.98383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,4:41,EAST 111 STREET,FDR DRIVE,0,0,0,0,0,0,0,0,Unspecified,,4455916,Sedan,,MANHATTAN,10029,40.79184,-73.93556,"{'latitude': '40.79184', 'longitude': '-73.93556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,21:05,WHITESTONE EXPRESSWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456096,Sedan,Sedan,,,40.78076,-73.825424,"{'latitude': '40.78076', 'longitude': '-73.825424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,20:59,BROOKLYN QUEENS EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456878,Sedan,Station Wagon/Sport Utility Vehicle,,,40.7359,-73.91338,"{'latitude': '40.7359', 'longitude': '-73.91338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,,
2021-07-04T00:00:00.000,22:22,LAYTON AVENUE,THROGMORTAN AVENUE,1,0,1,0,0,0,0,0,,,4456568,,,,,,,,,,,,,,
2021-09-10T00:00:00.000,21:03,,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,4456953,Sedan,E-Scooter,MANHATTAN,10002,40.710697,-73.984634,"{'latitude': '40.710697', 'longitude': '-73.984634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",299       SOUTH STREET,,,,,,
2021-09-10T00:00:00.000,14:35,FDR DRIVE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456522,Sedan,Pick-up Truck,,,40.760777,-73.95702,"{'latitude': '40.760777', 'longitude': '-73.95702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-06-26T00:00:00.000,17:23,,,0,0,0,0,0,0,0,0,Unspecified,,4456700,Sedan,,BRONX,10474,40.81358,-73.89385,"{'latitude': '40.81358', 'longitude': '-73.89385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",770       BARRY STREET,,,,,,
2021-09-11T00:00:00.000,23:18,SURF AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Turning Improperly,4456023,Sedan,Sedan,,,40.575302,-73.98453,"{'latitude': '40.575302', 'longitude': '-73.98453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
